age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,date
40,admin,married,tertiary,no,764,yes,no,,17,11,85,1,-1,0,,yes,2014-11-17 00:00:00
52,management,married,tertiary,no,583,no,no,cellular,17,11,209,1,91,2,failure,yes,2014-11-17 00:00:00
55,technician,divorced,tertiary,no,0,no,no,cellular,17,11,134,2,91,1,success,yes,2014-11-17 00:00:00
71,retired,married,secondary,no,5715,no,no,cellular,17,11,747,2,-1,0,,yes,2014-11-17 00:00:00
78,retired,married,tertiary,no,1204,no,no,telephone,17,11,135,1,-1,0,,yes,2014-11-17 00:00:00
35,technician,married,secondary,no,4922,yes,no,cellular,17,11,393,4,201,17,other,yes,2014-11-17 00:00:00
52,technician,married,secondary,no,234,no,no,cellular,17,11,255,1,-1,0,,yes,2014-11-17 00:00:00
31,management,single,tertiary,no,9421,no,no,cellular,25,11,372,1,-1,0,,yes,2014-11-25 00:00:00
31,admin,single,secondary,no,4198,no,no,cellular,25,11,234,1,-1,0,,yes,2014-11-25 00:00:00
38,management,married,,no,3576,no,no,cellular,25,11,349,2,183,1,success,yes,2014-11-25 00:00:00
28,student,single,secondary,no,1925,no,no,cellular,25,11,487,1,97,2,failure,yes,2014-11-25 00:00:00
72,retired,married,secondary,no,1129,no,no,cellular,25,11,208,1,91,1,success,yes,2014-11-25 00:00:00
29,admin,single,secondary,no,265,yes,no,cellular,25,11,414,1,184,1,failure,yes,2014-11-25 00:00:00
46,housemaid,married,secondary,no,38,no,no,cellular,25,11,541,1,-1,0,,yes,2014-11-25 00:00:00
53,technician,married,secondary,no,1982,yes,yes,cellular,27,11,160,1,-1,0,,yes,2014-11-27 00:00:00
58,technician,married,secondary,no,3399,no,no,telephone,30,11,1628,2,188,8,success,yes,2014-11-30 00:00:00
22,student,single,tertiary,no,691,no,no,cellular,30,11,260,5,103,1,success,yes,2014-11-30 00:00:00
28,admin,married,secondary,no,330,no,no,cellular,2,12,357,1,188,3,other,yes,2014-12-02 00:00:00
31,technician,married,secondary,no,318,no,no,cellular,2,12,310,1,-1,0,,yes,2014-12-02 00:00:00
26,blue-collar,single,tertiary,no,644,no,no,cellular,2,12,346,1,-1,0,,yes,2014-12-02 00:00:00
60,retired,divorced,tertiary,no,4,yes,no,cellular,2,12,415,1,190,5,failure,yes,2014-12-02 00:00:00
29,technician,single,secondary,no,1165,no,no,cellular,3,12,244,2,184,1,success,yes,2014-12-03 00:00:00
36,admin,divorced,tertiary,no,4708,no,no,cellular,3,12,284,1,171,1,failure,yes,2014-12-03 00:00:00
68,retired,married,tertiary,no,2820,no,no,cellular,3,12,154,1,97,2,failure,yes,2014-12-03 00:00:00
48,management,married,tertiary,no,1147,no,no,cellular,3,12,155,1,120,3,success,yes,2014-12-03 00:00:00
53,unemployed,married,primary,no,980,yes,no,cellular,3,12,352,1,-1,0,,yes,2014-12-03 00:00:00
39,technician,married,secondary,no,2983,no,no,cellular,3,12,472,1,-1,0,,yes,2014-12-03 00:00:00
28,services,single,secondary,no,339,no,no,cellular,3,12,350,1,182,1,success,yes,2014-12-03 00:00:00
72,retired,married,,no,1940,no,no,telephone,4,12,705,2,-1,0,,yes,2014-12-04 00:00:00
29,management,single,tertiary,no,1445,no,no,cellular,4,12,271,2,-1,0,,yes,2014-12-04 00:00:00
26,student,single,tertiary,no,294,no,no,cellular,4,12,208,2,-1,0,,yes,2014-12-04 00:00:00
49,management,married,tertiary,no,5887,no,no,cellular,4,12,439,3,185,5,success,yes,2014-12-04 00:00:00
43,management,single,tertiary,no,11891,no,no,cellular,4,12,821,5,242,1,success,yes,2014-12-04 00:00:00
28,student,single,,no,78,no,no,cellular,4,12,232,3,310,2,failure,yes,2014-12-04 00:00:00
44,admin,single,secondary,no,733,yes,no,cellular,4,12,360,2,105,5,success,yes,2014-12-04 00:00:00
73,retired,divorced,primary,no,5028,no,no,cellular,4,12,696,10,-1,0,,yes,2014-12-04 00:00:00
39,management,married,tertiary,no,481,no,no,cellular,7,12,929,5,189,1,other,yes,2014-12-07 00:00:00
29,student,single,secondary,no,314,no,no,cellular,7,12,415,2,116,4,failure,yes,2014-12-07 00:00:00
31,technician,married,secondary,no,684,yes,no,cellular,7,12,620,3,-1,0,,yes,2014-12-07 00:00:00
30,student,single,secondary,no,1681,no,no,cellular,7,12,329,2,-1,0,,yes,2014-12-07 00:00:00
50,admin,married,secondary,no,10250,yes,no,cellular,7,12,254,3,385,2,other,yes,2014-12-07 00:00:00
42,management,married,tertiary,no,254,no,no,cellular,9,12,288,7,183,4,success,yes,2014-12-09 00:00:00
37,admin,married,secondary,no,0,yes,no,cellular,9,12,179,1,190,1,success,yes,2014-12-09 00:00:00
49,technician,married,secondary,no,307,no,no,cellular,9,12,854,1,-1,0,,yes,2014-12-09 00:00:00
59,unemployed,married,secondary,no,957,no,no,cellular,9,12,479,2,-1,0,,yes,2014-12-09 00:00:00
80,retired,married,primary,no,155,no,no,telephone,9,12,343,2,-1,0,,yes,2014-12-09 00:00:00
86,retired,single,secondary,no,614,no,no,telephone,9,12,595,1,-1,0,,yes,2014-12-09 00:00:00
69,retired,married,,no,426,no,no,telephone,9,12,395,1,-1,0,,yes,2014-12-09 00:00:00
79,retired,married,secondary,no,8304,no,no,cellular,9,12,456,2,275,9,success,yes,2014-12-09 00:00:00
36,services,married,secondary,no,4721,no,no,cellular,9,12,149,3,-1,0,,yes,2014-12-09 00:00:00
49,management,married,tertiary,no,395,no,no,cellular,10,12,336,5,-1,0,,yes,2014-12-10 00:00:00
69,retired,married,secondary,no,3588,yes,no,cellular,10,12,429,1,-1,0,,yes,2014-12-10 00:00:00
66,retired,married,,no,2540,no,no,telephone,10,12,441,2,156,1,other,yes,2014-12-10 00:00:00
32,management,divorced,tertiary,no,883,yes,no,cellular,10,12,798,1,185,5,other,yes,2014-12-10 00:00:00
47,management,single,tertiary,no,4402,no,no,telephone,10,12,805,1,190,1,other,yes,2014-12-10 00:00:00
58,management,married,tertiary,no,256,no,no,cellular,10,12,422,1,188,3,success,yes,2014-12-10 00:00:00
64,retired,married,primary,no,43,no,no,cellular,10,12,232,1,-1,0,,yes,2014-12-10 00:00:00
72,retired,married,primary,no,3856,no,no,cellular,10,12,582,4,115,1,other,yes,2014-12-10 00:00:00
79,retired,married,primary,no,3025,no,no,cellular,11,12,166,3,126,3,other,yes,2014-12-11 00:00:00
30,technician,married,secondary,no,2326,no,no,cellular,14,12,420,1,175,2,failure,yes,2014-12-14 00:00:00
36,management,married,tertiary,no,925,no,no,cellular,14,12,321,3,189,4,success,yes,2014-12-14 00:00:00
53,entrepreneur,married,tertiary,no,1961,no,no,cellular,15,12,351,1,-1,0,,yes,2014-12-15 00:00:00
34,management,married,tertiary,no,2037,no,no,cellular,15,12,324,2,-1,0,,yes,2014-12-15 00:00:00
29,student,single,secondary,no,459,no,no,cellular,15,12,279,3,189,19,other,yes,2014-12-15 00:00:00
29,management,single,tertiary,no,572,no,no,cellular,16,12,314,1,195,1,success,yes,2014-12-16 00:00:00
81,retired,divorced,secondary,no,452,no,no,telephone,16,12,443,1,-1,0,,yes,2014-12-16 00:00:00
57,retired,married,secondary,no,5313,no,no,cellular,16,12,283,2,196,1,success,yes,2014-12-16 00:00:00
72,retired,married,secondary,no,1533,no,no,cellular,16,12,546,2,-1,0,,yes,2014-12-16 00:00:00
34,services,married,secondary,no,1337,no,no,cellular,17,12,330,2,127,3,success,yes,2014-12-17 00:00:00
57,management,divorced,,no,2986,no,no,cellular,17,12,222,2,231,1,failure,yes,2014-12-17 00:00:00
66,housemaid,married,primary,no,1230,no,no,cellular,17,12,726,3,-1,0,,yes,2014-12-17 00:00:00
27,student,single,secondary,no,538,no,no,cellular,18,12,170,4,197,2,success,yes,2014-12-18 00:00:00
50,management,married,tertiary,no,5108,yes,no,cellular,18,12,406,1,182,2,failure,yes,2014-12-18 00:00:00
75,retired,divorced,secondary,no,1341,no,no,cellular,18,12,415,7,-1,0,,yes,2014-12-18 00:00:00
50,services,married,secondary,no,320,no,no,telephone,21,12,294,3,315,4,success,yes,2014-12-21 00:00:00
32,admin,single,secondary,no,131,yes,no,cellular,21,12,322,1,189,1,success,yes,2014-12-21 00:00:00
59,retired,married,primary,no,2074,no,no,cellular,21,12,467,1,186,2,success,yes,2014-12-21 00:00:00
68,retired,married,secondary,no,1443,no,no,telephone,21,12,2062,2,257,1,success,yes,2014-12-21 00:00:00
31,technician,married,tertiary,no,3338,yes,no,cellular,21,12,264,2,-1,0,,yes,2014-12-21 00:00:00
64,self-employed,married,tertiary,no,661,no,no,cellular,21,12,367,2,294,2,failure,yes,2014-12-21 00:00:00
30,unemployed,divorced,secondary,no,7105,no,no,cellular,22,12,321,2,-1,0,,yes,2014-12-22 00:00:00
60,admin,married,secondary,no,3735,no,no,cellular,22,12,190,1,188,9,success,yes,2014-12-22 00:00:00
35,management,single,tertiary,no,538,no,no,cellular,22,12,410,3,165,2,other,yes,2014-12-22 00:00:00
72,retired,married,primary,no,4657,no,no,cellular,22,12,305,3,309,5,success,yes,2014-12-22 00:00:00
30,blue-collar,married,primary,no,5,no,no,cellular,23,12,282,1,203,1,success,yes,2014-12-23 00:00:00
52,unemployed,divorced,secondary,no,230,no,no,cellular,24,12,422,2,-1,0,,yes,2014-12-24 00:00:00
33,management,married,tertiary,no,1808,no,no,cellular,28,12,250,3,-1,0,,yes,2014-12-28 00:00:00
84,retired,married,secondary,no,81204,no,no,telephone,28,12,679,1,313,2,other,yes,2014-12-28 00:00:00
43,management,married,tertiary,no,3518,no,no,cellular,28,12,206,2,196,2,success,yes,2014-12-28 00:00:00
39,technician,single,tertiary,no,25,yes,no,cellular,28,12,315,1,210,2,success,yes,2014-12-28 00:00:00
25,technician,married,tertiary,no,2551,no,no,cellular,28,12,400,3,-1,0,,yes,2014-12-28 00:00:00
38,admin,married,secondary,no,11303,no,no,cellular,28,12,473,2,216,2,failure,yes,2014-12-28 00:00:00
44,management,married,,no,2724,no,no,cellular,28,12,893,1,-1,0,,yes,2014-12-28 00:00:00
20,student,single,,no,755,no,no,cellular,29,12,284,1,-1,0,,yes,2014-12-29 00:00:00
32,management,single,tertiary,no,718,yes,no,cellular,29,12,155,1,197,1,success,yes,2014-12-29 00:00:00
23,services,single,secondary,no,870,no,no,cellular,29,12,296,1,176,4,success,yes,2014-12-29 00:00:00
35,unemployed,married,secondary,no,978,no,no,cellular,29,12,1370,3,209,3,success,yes,2014-12-29 00:00:00
61,management,married,secondary,no,544,no,no,cellular,29,12,63,3,200,9,success,yes,2014-12-29 00:00:00
46,management,divorced,tertiary,no,461,no,no,cellular,30,12,369,2,-1,0,,yes,2014-12-30 00:00:00
70,retired,married,primary,no,2795,no,no,cellular,8,1,301,2,-1,0,,yes,2014-01-08 00:00:00
25,technician,single,secondary,no,139,no,yes,cellular,11,1,202,1,91,1,success,yes,2014-01-11 00:00:00
57,retired,married,secondary,no,1044,no,no,telephone,11,1,585,1,192,2,success,yes,2014-01-11 00:00:00
55,admin,married,secondary,no,1633,no,no,cellular,11,1,210,1,192,2,success,yes,2014-01-11 00:00:00
33,management,married,tertiary,no,6513,yes,no,cellular,11,1,170,1,343,1,other,yes,2014-01-11 00:00:00
73,retired,married,primary,no,1388,no,no,telephone,11,1,767,2,83,1,success,yes,2014-01-11 00:00:00
34,unemployed,single,secondary,no,15,no,no,cellular,12,1,377,1,-1,0,,yes,2014-01-12 00:00:00
31,technician,single,secondary,no,2544,no,no,cellular,12,1,229,1,279,2,success,yes,2014-01-12 00:00:00
25,blue-collar,single,secondary,no,2007,no,no,cellular,12,1,265,2,-1,0,,yes,2014-01-12 00:00:00
30,technician,married,tertiary,no,2166,no,no,cellular,12,1,316,2,-1,0,,yes,2014-01-12 00:00:00
28,self-employed,single,tertiary,no,4579,no,no,cellular,12,1,409,2,-1,0,,yes,2014-01-12 00:00:00
21,student,single,secondary,no,2488,no,no,telephone,12,1,661,2,92,1,success,yes,2014-01-12 00:00:00
87,retired,married,primary,no,2190,no,no,telephone,12,1,512,2,-1,0,,yes,2014-01-12 00:00:00
22,student,single,secondary,no,254,no,no,cellular,13,1,143,2,-1,0,,yes,2014-01-13 00:00:00
28,self-employed,single,tertiary,no,1579,no,no,cellular,13,1,163,1,91,3,failure,yes,2014-01-13 00:00:00
31,unemployed,married,tertiary,no,330,no,no,cellular,13,1,260,1,194,2,success,yes,2014-01-13 00:00:00
60,retired,married,secondary,no,938,no,no,cellular,13,1,380,3,-1,0,,yes,2014-01-13 00:00:00
41,technician,single,,no,5372,yes,no,cellular,13,1,248,3,-1,0,,yes,2014-01-13 00:00:00
24,student,single,secondary,no,3176,no,no,cellular,13,1,108,2,-1,0,,yes,2014-01-13 00:00:00
54,management,divorced,tertiary,no,496,no,no,cellular,13,1,452,3,-1,0,,yes,2014-01-13 00:00:00
35,technician,single,tertiary,no,0,no,no,cellular,14,1,187,7,-1,0,,yes,2014-01-14 00:00:00
70,retired,divorced,primary,no,482,no,no,telephone,14,1,372,1,196,2,success,yes,2014-01-14 00:00:00
62,blue-collar,married,secondary,no,180,no,no,cellular,14,1,183,1,90,4,other,yes,2014-01-14 00:00:00
59,technician,married,primary,no,4198,no,no,cellular,14,1,309,1,91,10,success,yes,2014-01-14 00:00:00
48,unemployed,married,secondary,no,817,no,no,cellular,14,1,517,1,282,4,success,yes,2014-01-14 00:00:00
45,admin,married,secondary,no,5021,no,no,cellular,14,1,233,1,-1,0,,yes,2014-01-14 00:00:00
36,admin,married,,no,991,no,no,cellular,14,1,589,2,-1,0,,yes,2014-01-14 00:00:00
33,services,single,secondary,no,133,no,no,cellular,14,1,305,2,274,1,success,yes,2014-01-14 00:00:00
32,admin,married,secondary,no,366,no,no,cellular,14,1,366,2,-1,0,,yes,2014-01-14 00:00:00
60,retired,divorced,tertiary,no,979,yes,no,cellular,15,1,295,3,347,1,failure,yes,2014-01-15 00:00:00
39,management,married,tertiary,no,2939,no,no,cellular,15,1,348,2,-1,0,,yes,2014-01-15 00:00:00
37,admin,single,secondary,no,4803,no,no,cellular,15,1,396,2,-1,0,,yes,2014-01-15 00:00:00
85,retired,married,primary,no,1255,no,no,cellular,15,1,233,3,-1,0,,yes,2014-01-15 00:00:00
79,retired,married,primary,no,8556,no,no,telephone,18,1,326,2,272,2,success,yes,2014-01-18 00:00:00
64,retired,married,secondary,no,588,no,no,cellular,18,1,366,1,91,2,failure,yes,2014-01-18 00:00:00
42,technician,married,secondary,no,994,yes,no,cellular,18,1,453,1,67,9,success,yes,2014-01-18 00:00:00
47,blue-collar,married,secondary,no,820,no,no,cellular,18,1,262,1,91,1,success,yes,2014-01-18 00:00:00
66,retired,married,secondary,no,203,no,no,cellular,18,1,353,1,195,1,success,yes,2014-01-18 00:00:00
61,retired,married,secondary,no,86,no,no,cellular,25,1,639,1,94,1,success,yes,2014-01-25 00:00:00
27,admin,married,tertiary,no,2855,no,no,cellular,25,1,240,1,301,3,failure,yes,2014-01-25 00:00:00
63,retired,married,secondary,no,474,no,no,cellular,25,1,423,1,-1,0,,yes,2014-01-25 00:00:00
36,management,married,tertiary,no,203,no,no,cellular,25,1,255,1,88,1,success,yes,2014-01-25 00:00:00
38,unemployed,married,primary,no,7005,yes,no,cellular,25,1,696,1,202,2,success,yes,2014-01-25 00:00:00
92,retired,married,,no,775,no,no,cellular,26,1,164,4,96,3,success,yes,2014-01-26 00:00:00
77,retired,married,secondary,no,4112,no,no,telephone,26,1,1616,1,95,2,success,yes,2014-01-26 00:00:00
30,admin,single,secondary,no,255,no,no,cellular,27,1,143,1,-1,0,,yes,2014-01-27 00:00:00
81,retired,married,primary,no,243,no,no,cellular,27,1,340,1,92,1,success,yes,2014-01-27 00:00:00
42,,single,,no,942,no,no,cellular,27,1,245,1,92,2,success,yes,2014-01-27 00:00:00
48,admin,divorced,secondary,no,1180,no,no,cellular,27,1,142,1,238,3,other,yes,2014-01-27 00:00:00
52,services,married,secondary,no,992,yes,no,cellular,27,1,342,1,92,2,success,yes,2014-01-27 00:00:00
38,housemaid,divorced,secondary,no,70,no,no,cellular,27,1,164,4,92,4,success,yes,2014-01-27 00:00:00
61,admin,married,,no,4629,yes,no,cellular,27,1,181,1,92,1,success,yes,2014-01-27 00:00:00
20,student,single,,no,829,no,no,cellular,27,1,196,3,202,2,success,yes,2014-01-27 00:00:00
39,admin,married,secondary,no,0,no,no,cellular,27,1,366,1,436,10,failure,yes,2014-01-27 00:00:00
44,technician,married,secondary,no,2776,yes,no,cellular,27,1,701,1,-1,0,,yes,2014-01-27 00:00:00
73,retired,married,primary,no,279,no,no,cellular,28,1,399,3,-1,0,,yes,2014-01-28 00:00:00
36,student,single,tertiary,no,129,no,no,cellular,28,1,918,1,93,1,success,yes,2014-01-28 00:00:00
48,management,married,tertiary,no,157,no,no,cellular,28,1,417,4,-1,0,,yes,2014-01-28 00:00:00
52,services,married,secondary,no,659,no,no,cellular,28,1,390,4,93,1,success,yes,2014-01-28 00:00:00
30,blue-collar,married,secondary,no,2493,no,no,cellular,28,1,293,2,-1,0,,yes,2014-01-28 00:00:00
36,management,married,tertiary,no,3949,no,no,cellular,28,1,130,2,-1,0,,yes,2014-01-28 00:00:00
80,retired,married,primary,no,997,no,no,cellular,28,1,151,1,91,3,success,yes,2014-01-28 00:00:00
33,technician,married,tertiary,no,1699,no,no,cellular,28,1,202,1,83,3,success,yes,2014-01-28 00:00:00
56,technician,married,tertiary,no,1181,no,no,cellular,28,1,186,1,433,1,failure,yes,2014-01-28 00:00:00
54,admin,married,secondary,no,0,no,no,cellular,28,1,161,1,98,2,failure,yes,2014-01-28 00:00:00
34,admin,married,tertiary,no,0,no,no,cellular,28,1,155,2,-1,0,,yes,2014-01-28 00:00:00
66,retired,married,tertiary,no,1948,no,no,cellular,28,1,216,1,91,4,success,yes,2014-01-28 00:00:00
52,blue-collar,married,primary,no,306,no,no,cellular,28,1,223,1,-1,0,,yes,2014-01-28 00:00:00
60,retired,married,secondary,no,18967,yes,no,cellular,29,1,177,2,-1,0,,yes,2014-01-29 00:00:00
28,admin,single,secondary,no,261,yes,yes,cellular,29,1,254,3,142,6,success,yes,2014-01-29 00:00:00
56,retired,divorced,primary,no,694,no,no,cellular,29,1,144,1,102,1,other,yes,2014-01-29 00:00:00
36,technician,married,tertiary,no,202,no,no,cellular,29,1,313,1,120,3,failure,yes,2014-01-29 00:00:00
45,management,single,tertiary,no,4831,no,no,cellular,29,1,479,11,-1,0,,yes,2014-01-29 00:00:00
60,management,married,,no,264,no,no,telephone,1,2,265,1,-1,0,,yes,2014-02-01 00:00:00
33,entrepreneur,single,secondary,no,278,no,no,cellular,1,2,563,5,-1,0,,yes,2014-02-01 00:00:00
77,retired,married,tertiary,no,7802,no,no,telephone,1,2,483,2,-1,0,,yes,2014-02-01 00:00:00
66,retired,married,primary,no,3629,no,no,cellular,2,2,474,1,172,2,other,yes,2014-02-02 00:00:00
45,management,married,tertiary,no,547,no,no,cellular,2,2,577,1,-1,0,,yes,2014-02-02 00:00:00
30,student,single,,no,4468,no,no,cellular,2,2,204,1,-1,0,,yes,2014-02-02 00:00:00
56,services,married,secondary,no,1989,no,no,cellular,3,2,336,2,281,2,failure,yes,2014-02-03 00:00:00
64,housemaid,married,,no,2645,no,no,telephone,3,2,219,2,-1,0,,yes,2014-02-03 00:00:00
30,technician,single,tertiary,no,4060,no,no,cellular,3,2,179,1,93,1,other,yes,2014-02-03 00:00:00
33,technician,married,secondary,no,303,yes,no,cellular,3,2,355,1,301,5,success,yes,2014-02-03 00:00:00
72,retired,married,primary,no,2600,no,no,cellular,3,2,443,2,82,3,success,yes,2014-02-03 00:00:00
44,technician,married,tertiary,no,1818,yes,yes,cellular,3,2,508,1,92,4,failure,yes,2014-02-03 00:00:00
37,admin,single,secondary,no,728,no,no,cellular,3,2,129,1,174,2,other,yes,2014-02-03 00:00:00
52,blue-collar,married,secondary,no,955,no,yes,cellular,3,2,153,1,48,3,success,yes,2014-02-03 00:00:00
37,technician,single,secondary,no,265,yes,yes,cellular,3,2,140,1,366,2,failure,yes,2014-02-03 00:00:00
34,management,married,tertiary,no,123,no,no,cellular,3,2,301,3,-1,0,,yes,2014-02-03 00:00:00
78,retired,married,,no,4807,no,no,telephone,3,2,892,2,104,4,success,yes,2014-02-03 00:00:00
45,admin,married,secondary,no,205,no,no,cellular,3,2,373,1,92,1,success,yes,2014-02-03 00:00:00
68,retired,married,tertiary,no,2812,no,no,cellular,3,2,279,2,181,1,failure,yes,2014-02-03 00:00:00
53,management,married,tertiary,no,6571,no,no,cellular,3,2,208,1,-1,0,,yes,2014-02-03 00:00:00
39,services,married,secondary,no,2758,no,no,cellular,4,2,658,3,-1,0,,yes,2014-02-04 00:00:00
55,management,divorced,tertiary,no,2037,no,no,cellular,4,2,305,2,94,3,success,yes,2014-02-04 00:00:00
32,student,single,tertiary,no,0,no,no,cellular,4,2,233,3,276,2,failure,yes,2014-02-04 00:00:00
76,retired,married,primary,no,2223,no,no,telephone,4,2,429,1,-1,0,,yes,2014-02-04 00:00:00
35,admin,divorced,secondary,no,1085,no,no,cellular,4,2,195,6,97,12,other,yes,2014-02-04 00:00:00
55,admin,married,secondary,no,602,no,no,cellular,4,2,390,2,150,6,success,yes,2014-02-04 00:00:00
41,technician,single,tertiary,no,1646,yes,no,cellular,4,2,261,1,184,6,success,yes,2014-02-04 00:00:00
35,unemployed,single,tertiary,no,415,no,no,cellular,4,2,649,1,176,1,failure,yes,2014-02-04 00:00:00
80,retired,married,secondary,no,2354,no,no,telephone,4,2,739,1,181,2,failure,yes,2014-02-04 00:00:00
38,technician,married,secondary,no,318,no,no,cellular,4,2,383,1,181,5,failure,yes,2014-02-04 00:00:00
48,blue-collar,married,secondary,no,1730,yes,no,cellular,4,2,489,1,178,2,failure,yes,2014-02-04 00:00:00
25,management,married,,no,448,no,no,cellular,5,2,151,1,297,1,success,yes,2014-02-05 00:00:00
36,admin,single,tertiary,no,994,no,no,cellular,5,2,195,1,176,5,failure,yes,2014-02-05 00:00:00
